"sentence","label","tokens","bio_tags"
"Need items for music enthusiasts",2,"need|items|for|music|enthusiasts","O|B|O|O|O"
"Looking for art supplies",2,"looking|for|art|supplies","O|O|B|I"
"Need craft materials",2,"need|craft|materials","O|B|I"
"Show me hobby items",2,"show|me|hobby|items","O|O|B|I"
"Looking for sports equipment",2,"looking|for|sports|equipment","O|O|B|I"
"Need fitness accessories",2,"need|fitness|accessories","O|B|I"
"Show me yoga products",2,"show|me|yoga|products","O|O|B|I"
"Looking for gaming accessories",2,"looking|for|gaming|accessories","O|O|B|I"
"Need photography gear",2,"need|photography|gear","O|B|I"
"Looking for pet accessories",2,"looking|for|pet|accessories","O|O|B|I"
"Need dog supplies",2,"need|dog|supplies","O|B|I"
"Show me cat products",2,"show|me|cat|products","O|O|B|I"
"Looking for aquarium items",2,"looking|for|aquarium|items","O|O|B|I"
"Need bird cage accessories",2,"need|bird|cage|accessories","O|B|I|I"
"Show me pet food items",2,"show|me|pet|food|items","O|O|B|I|I"
"Looking for pet toys",2,"looking|for|pet|toys","O|O|B|I"
"Need pet grooming products",2,"need|pet|grooming|products","O|B|I|I"
"Show me pet clothing",2,"show|me|pet|clothing","O|O|B|I"
"Looking for pet carriers",2,"looking|for|pet|carriers","O|O|B|I"
"Need items for newborns",2,"need|items|for|newborns","O|B|O|O"
"Looking for toddler products",2,"looking|for|toddler|products","O|O|B|I"
"Show me kids toys",2,"show|me|kids|toys","O|O|B|I"
"Need children's books",2,"need|children|books","O|B|I"
"Looking for school supplies",2,"looking|for|school|supplies","O|O|B|I"
"Show me kids clothing",2,"show|me|kids|clothing","O|O|B|I"
"Need baby care products",2,"need|baby|care|products","O|B|I|I"
"Looking for nursery items",2,"looking|for|nursery|items","O|O|B|I"
"Show me educational toys",2,"show|me|educational|toys","O|O|B|I"
"Need kids room decor",2,"need|kids|room|decor","O|B|I|I"
"Looking for travel accessories",2,"looking|for|travel|accessories","O|O|B|I"
"Need luggage items",2,"need|luggage|items","O|B|I"
"Show me travel bags",2,"show|me|travel|bags","O|O|B|I"
"Looking for passport holders",2,"looking|for|passport|holders","O|O|B|I"
"Need travel pillows",2,"need|travel|pillows","O|B|I"
"Show me packing cubes",2,"show|me|packing|cubes","O|O|B|I"
"Looking for toiletry bags",2,"looking|for|toiletry|bags","O|O|B|I"
"Need travel adapters",2,"need|travel|adapters","O|B|I"
"Show me luggage tags",2,"show|me|luggage|tags","O|O|B|I"
"recommend me something for my girlfriend",2,"recommend|me|something|for|my|girlfriend","O|O|O|O|O|O"
"recommend me something for my boyfriend",2,"recommend|me|something|for|my|boyfriend","O|O|O|O|O|O"
"recommend me something for my wife",2,"recommend|me|something|for|my|wife","O|O|O|O|O|O"
"recommend me something for my husband",2,"recommend|me|something|for|my|husband","O|O|O|O|O|O"
"recommend me something for my mom",2,"recommend|me|something|for|my|mom","O|O|O|O|O|O"
"recommend me something for my dad",2,"recommend|me|something|for|my|dad","O|O|O|O|O|O"
"recommend me something for my sister",2,"recommend|me|something|for|my|sister","O|O|O|O|O|O"
"recommend me something for my brother",2,"recommend|me|something|for|my|brother","O|O|O|O|O|O"
"recommend me something special",2,"recommend|me|something|special","O|O|O|O"
"recommend something nice",2,"recommend|something|nice","O|O|O"
"recommend something unique",2,"recommend|something|unique","O|O|O"
"recommend something useful",2,"recommend|something|useful","O|O|O"
"can you recommend something",2,"can|you|recommend|something","O|O|O|O"
"please recommend something",2,"please|recommend|something","O|O|O"
"recommend me anything",2,"recommend|me|anything","O|O|O"
"something to wear for party",2,"something|to|wear|for|party","O|O|O|O|O"
"something to wear daily",2,"something|to|wear|daily","O|O|O|O"
"something to wear to work",2,"something|to|wear|to|work","O|O|O|O|O"
"something to wear casual",2,"something|to|wear|casual","O|O|O|O"
"something to eat as gift",2,"something|to|eat|as|gift","O|O|O|O|O"
"something to drink as gift",2,"something|to|drink|as|gift","O|O|O|O|O"
"something for home decoration",2,"something|for|home|decoration","O|O|O|O"
"something for office use",2,"something|for|office|use","O|O|O|O"
"something for kitchen",2,"something|for|kitchen","O|O|O"
"something for bedroom",2,"something|for|bedroom","O|O|O"
"something to track my health",2,"something|to|track|my|health","O|O|O|O|O"
"something to track my fitness",2,"something|to|track|my|fitness","O|O|O|O|O"
"something to track my steps",2,"something|to|track|my|steps","O|O|O|O|O"
"something to track my calories",2,"something|to|track|my|calories","O|O|O|O|O"
"something to track my weight",2,"something|to|track|my|weight","O|O|O|O|O"
"a product to track my health",2,"product|to|track|my|health","O|O|O|O|O"
"a product to track fitness",2,"product|to|track|fitness","O|O|O|O"
"a product to track activity",2,"product|to|track|activity","O|O|O|O"
"a product for home",2,"product|for|home","O|O|O"
"a product for office",2,"product|for|office","O|O|O"
"a product for travel",2,"product|for|travel","O|O|O"
"a product for gym",2,"product|for|gym","O|O|O"
"gold necklace suggestions",2,"gold|necklace|suggestions","B|I|O"
"silver ring suggestions",2,"silver|ring|suggestions","B|I|O"
"watch suggestions",2,"watch|suggestions","B|O"
"perfume suggestions",2,"perfume|suggestions","B|O"
"bag suggestions",2,"bag|suggestions","B|O"
"shoe suggestions",2,"shoe|suggestions","B|O"
"gift suggestions for birthday",2,"gift|suggestions|for|birthday","I|O|O|O"
"gift suggestions for anniversary",2,"gift|suggestions|for|anniversary","I|O|O|O"
"gift suggestions for wedding",2,"gift|suggestions|for|wedding","I|O|O|O"
"product suggestions for her",2,"product|suggestions|for|her","O|O|O|O"
"product suggestions for him",2,"product|suggestions|for|him","O|O|O|O"
"suggestions for women",2,"suggestions|for|women","O|O|O"
"suggestions for men",2,"suggestions|for|men","O|O|O"
"suggestions for kids",2,"suggestions|for|kids","O|O|O"
"suggestions for couples",2,"suggestions|for|couples","O|O|O"
"need suggestions",2,"need|suggestions","O|O"
"give me suggestions",2,"give|me|suggestions","O|O|O"
"any suggestions",2,"any|suggestions","O|O"
"what do you suggest",2,"what|do|you|suggest","O|O|O|O"
"suggest something",2,"suggest|something","O|O"
"suggest me a gift",2,"suggest|me|gift","O|O|I"
"suggest a product",2,"suggest|product","O|O"
"what would you recommend",2,"what|would|you|recommend","O|O|O|O"
"what can you recommend",2,"what|can|you|recommend","O|O|O|O"
"what should I buy",2,"what|should|buy","O|O|O"
"what should I get",2,"what|should|get","O|O|O"
"help me choose a gift",2,"help|me|choose|gift","O|O|O|O"
"help me find something",2,"help|me|find|something","O|O|O|O"
"help me pick a product",2,"help|me|pick|product","O|O|O|O"
"show me options",2,"show|me|options","O|O|O"
"show me choices",2,"show|me|choices","O|O|O"
"what options do I have",2,"what|options|do|have","O|O|O|O"
"what are my choices",2,"what|are|my|choices","O|O|O|O"
"looking for recommendations",2,"looking|for|recommendations","O|O|O"
"need recommendations",2,"need|recommendations","O|O"
"want recommendations",2,"want|recommendations","O|O"
"seeking recommendations",2,"seeking|recommendations","O|O"
"asking for recommendations",2,"asking|for|recommendations","O|O|O"
"something affordable",2,"something|affordable","O|O"
"something expensive",2,"something|expensive","O|O"
"something luxury",2,"something|luxury","O|O"
"something budget friendly",2,"something|budget|friendly","O|O|O"
"something under 500",2,"something|under","O|O"
"something under 1000",2,"something|under","O|O"
"something premium",2,"something|premium","O|O"
"something cheap",2,"something|cheap","O|O"
"ideas for gift",2,"ideas|for|gift","O|O|B"
"ideas for present",2,"ideas|for|present","O|O|B"
"gifting ideas",2,"gifting|ideas","O|O"
"present ideas",2,"present|ideas","B|O"
"what to gift",2,"what|to|gift","O|O|O"
"what to buy as gift",2,"what|to|buy|as|gift","O|O|O|O|B"
"Looking for travel bottles",2,"looking|for|travel|bottles","O|O|B|I"
"anything for winter",2,"anything|for|winter","O|O|O"
"something warm to wear",2,"something|warm|to|wear","O|O|O|O"
"items for cold weather",2,"items|for|cold|weather","B|O|O|O"
"products for winter season",2,"products|for|winter|season","B|O|O|O"
"anything for summer",2,"anything|for|summer","O|O|O"
"something lightweight",2,"something|lightweight","O|O"
"items for hot weather",2,"items|for|hot|weather","B|O|O|O"
"products for monsoon",2,"products|for|monsoon","B|O|O|O"
"anything trendy",2,"anything|trendy","O|O"
"something unique",2,"something|unique","O|O"
"items under 500",2,"items|under","B|O"
"products on sale",2,"products|on|sale","B|O|O"
"anything colorful",2,"anything|colorful","O|O"
"something elegant",2,"something|elegant","O|O"
"luxury items",2,"luxury|items","B|I"
"premium products",2,"premium|products","B|I"
"affordable options",2,"affordable|options","O|O"
"budget-friendly items",2,"budget|friendly|items","B|I|I"
"something handmade",2,"something|handmade","O|O"
"traditional products",2,"traditional|products","B|I"
"modern items",2,"modern|items","B|I"
"vintage products",2,"vintage|products","B|I"
"something practical",2,"something|practical","O|O"
"useful items",2,"useful|items","B|I"
"decorative products",2,"decorative|products","B|I"
"functional items",2,"functional|items","B|I"
"eco-friendly products",2,"eco|friendly|products","B|I|I"
"sustainable items",2,"sustainable|items","B|I"
"organic products",2,"organic|products","B|I"
"natural items",2,"natural|items","B|I"
"recommend me anything",2,"recommend|me|anything","O|O|O"
"suggest something nice",2,"suggest|something|nice","O|O|O"
"looking for ideas",2,"looking|for|ideas","O|O|O"
"show me options",2,"show|me|options","O|O|O"
"what do you have",2,"what|do|you|have","O|O|O|O"
"give me suggestions",2,"give|me|suggestions","O|O|O"
"any recommendations",2,"any|recommendations","O|O"
"help me choose",2,"help|me|choose","O|O|O"
"what should I get",2,"what|should|get","O|O|O"
"help me decide",2,"help|me|decide","O|O|O"
"I need ideas for gift",2,"need|ideas|for|gift","O|O|O|B"
"looking for something special to gift",2,"looking|for|something|special|to|gift","O|O|O|O|O|B"
"want something to surprise",2,"want|something|to|surprise","O|O|O|O"
"need product ideas",2,"need|product|ideas","O|O|O"
"show me popular items",2,"show|me|popular|items","O|O|B|I"
"what are bestsellers",2,"what|are|bestsellers","O|O|B"
"trending products",2,"trending|products","B|I"
"most loved items",2,"most|loved|items","B|I|I"
"customer favorites",2,"customer|favorites","B|I"
"top rated products",2,"top|rated|products","B|I|I"
"show me gift",2,"show|me|gift","O|O|B"
"need gift",2,"need|gift","O|B"
"want gift",2,"want|gift","O|B"
"gift please",2,"gift|please","B|O"
"looking gift",2,"looking|gift","O|B"
"suggestion please",2,"suggestion|please","O|O"
"recommend anything",2,"recommend|anything","O|O"
"help me gift",2,"help|me|gift","O|O|B"
"gift ideas",2,"gift|ideas","B|O"
"need something",2,"need|something","O|O"
"I want to order a gift card",2,"want|to|order|gift|card","O|O|O|B|I"
"Looking to buy gift voucher",2,"looking|to|buy|gift|voucher","O|O|O|B|I"
"Need gift certificate",2,"need|gift|certificate","O|B|I"
"Show me gift hampers",2,"show|me|gift|hampers","O|O|B|I"
"Want gift boxes",2,"want|gift|boxes","O|B|I"
"Looking for gift sets",2,"looking|for|gift|sets","O|O|B|I"
"Need combo gift packs",2,"need|combo|gift|packs","O|B|I|I"
"Show me gift bundles",2,"show|me|gift|bundles","O|O|B|I"
"Want curated gift collections",2,"want|curated|gift|collections","O|B|I|I"
"Looking for gift baskets",2,"looking|for|gift|baskets","O|O|B|I"
"Need assorted gift items",2,"need|assorted|gift|items","O|B|I|I"
"I am looking for a black leather jacket and blue jeans",2,"am|looking|for|black|leather|jacket|and|blue|jeans","O|O|O|B|I|I|O|B|I"
"Show me iphone 15 pro max and samsung galaxy s24 ultra",2,"show|me|iphone|pro|max|and|samsung|galaxy|ultra","O|O|B|I|I|O|B|I|I"
"Do you have sony wh-1000xm5 and airpods max",2,"do|you|have|sony|wh|xm|and|airpods|max","O|O|O|B|I|I|O|B|I"
"I want to buy a gaming laptop and a wireless mouse",2,"want|to|buy|gaming|laptop|and|wireless|mouse","O|O|O|B|I|O|B|I"
"Can you find a birthday gift for my sister and a graduation present for my brother",2,"can|you|find|birthday|gift|for|my|sister|and|graduation|present|for|my|brother","O|O|O|B|I|O|O|O|O|B|I|O|O|O"
"I need running shoes specifically nike pegasus and adidas ultraboost",2,"need|running|shoes|specifically|nike|pegasus|and|adidas|ultraboost","O|B|I|O|B|I|O|B|I"
"Search for 4k monitor and mechanical keyboard",2,"search|for|monitor|and|mechanical|keyboard","O|O|B|O|B|I"
"Looking for smart home devices like amazon echo and google nest hub",2,"looking|for|smart|home|devices|like|amazon|echo|and|google|nest|hub","O|O|B|I|I|O|B|I|O|B|I|I"
"Show me summer dresses and sandals for beach vacation",2,"show|me|summer|dresses|and|sandals|for|beach|vacation","O|O|B|I|O|B|O|O|O"
"I want a coffee maker that also grinds beans and a milk frother",2,"want|coffee|maker|that|also|grinds|beans|and|milk|frother","O|B|I|O|O|O|O|O|B|I"
"Where can I find organic cotton t-shirts and linen trousers",2,"where|can|find|organic|cotton|shirts|and|linen|trousers","O|O|O|B|I|I|O|B|I"
"Do you have nintendo switch oled and ps5 games",2,"do|you|have|nintendo|switch|oled|and|ps|games","O|O|O|B|I|I|O|B|I"
"I am interested in buying a kindle paperwhite and a protective case",2,"am|interested|in|buying|kindle|paperwhite|and|protective|case","O|O|O|O|B|I|O|B|I"
"Show me waterproof hiking boots and a camping tent",2,"show|me|waterproof|hiking|boots|and|camping|tent","O|O|B|I|I|O|B|I"
"I need a yoga mat foam roller and dumbbells",2,"need|yoga|mat|foam|roller|and|dumbbells","O|B|I|B|I|O|B"
"Can you recommend a digital camera and a tripod",2,"can|you|recommend|digital|camera|and|tripod","O|O|O|B|I|O|B"
"I want to purchase a smart watch preferably apple watch series 9 or garmin fenix",2,"want|to|purchase|smart|watch|preferably|apple|watch|series|or|garmin|fenix","O|O|O|B|I|O|B|I|I|O|B|I"
"Looking for skin care products like face wash and moisturizer",2,"looking|for|skin|care|products|like|face|wash|and|moisturizer","O|O|B|I|I|O|B|I|O|B"
"Show me mens wallets and leather belts",2,"show|me|mens|wallets|and|leather|belts","O|O|B|I|O|B|I"
"Do you have bluetooth speakers and noise cancelling headphones",2,"do|you|have|bluetooth|speakers|and|noise|cancelling|headphones","O|O|O|B|I|O|B|I|I"
"I need a backpack for travel and a suitcase",2,"need|backpack|for|travel|and|suitcase","O|B|O|O|O|B"
"Find me a winter coat and a wool scarf",2,"find|me|winter|coat|and|wool|scarf","O|O|B|I|O|B|I"
"I want to order a bouquet of red roses and a box of chocolates",2,"want|to|order|bouquet|of|red|roses|and|box|of|chocolates","O|O|O|B|I|I|I|O|B|I|I"
"Show me kitchen appliances like air fryer and blender",2,"show|me|kitchen|appliances|like|air|fryer|and|blender","O|O|B|I|O|B|I|O|B"
"I am looking for office chair and ergonomic desk",2,"am|looking|for|office|chair|and|ergonomic|desk","O|O|O|B|I|O|B|I"
"Do you sell protein powder and vitamins",2,"do|you|sell|protein|powder|and|vitamins","O|O|O|B|I|O|B"
"I need new tires for my car and a car battery",2,"need|new|tires|for|my|car|and|car|battery","O|B|I|O|O|O|O|B|I"
"Show me perfumes for men and women",2,"show|me|perfumes|for|men|and|women","O|O|B|O|O|O|O"
"I want a plush toy and a board game for kids",2,"want|plush|toy|and|board|game|for|kids","O|B|I|O|B|I|O|O"
"Looking for pet supplies specifically dog food and cat litter",2,"looking|for|pet|supplies|specifically|dog|food|and|cat|litter","O|O|B|I|O|B|I|O|B|I"
"Can you ensure you have stock of ipad air and apple pencil",2,"can|you|ensure|you|have|stock|of|ipad|air|and|apple|pencil","O|O|O|O|O|O|O|B|I|O|B|I"
"I need a wireless charger power bank and usb c cable",2,"need|wireless|charger|power|bank|and|usb|cable","O|B|I|B|I|O|B|I"
"Show me sunglasses and a sun hat",2,"show|me|sunglasses|and|sun|hat","O|O|B|O|B|I"
"I want to buy a bicycle helmet and cycling gloves",2,"want|to|buy|bicycle|helmet|and|cycling|gloves","O|O|O|B|I|O|B|I"
"Do you have electric toothbrush and replacement heads",2,"do|you|have|electric|toothbrush|and|replacement|heads","O|O|O|B|I|O|B|I"
"Looking for bed sheets and pillow cases",2,"looking|for|bed|sheets|and|pillow|cases","O|O|B|I|O|B|I"
"Show me curtains and rugs for living room",2,"show|me|curtains|and|rugs|for|living|room","O|O|B|O|B|O|O|O"
"I need a vacuum cleaner and a mop",2,"need|vacuum|cleaner|and|mop","O|B|I|O|B"
"Can you find me a graphics card and a processor for my pc",2,"can|you|find|me|graphics|card|and|processor|for|my|pc","O|O|O|O|B|I|O|B|O|O|O"
"I want a hair dryer and a curling iron",2,"want|hair|dryer|and|curling|iron","O|B|I|O|B|I"
"Show me makeup kits and lipstick",2,"show|me|makeup|kits|and|lipstick","O|O|B|I|O|B"
"I am looking for a tuxedo and dress shoes",2,"am|looking|for|tuxedo|and|dress|shoes","O|O|O|B|O|B|I"
"Do you have tennis rackets and tennis balls",2,"do|you|have|tennis|rackets|and|tennis|balls","O|O|O|B|I|O|B|I"
"I need a guitar and guitar strings",2,"need|guitar|and|guitar|strings","O|B|O|B|I"
