"a product for travel", 2
"a product for gym", 2
"gold necklace suggestions", 2
"silver ring suggestions", 2
"watch suggestions", 2
"perfume suggestions", 2
"bag suggestions", 2
"shoe suggestions", 2
"gift suggestions for birthday", 2
"gift suggestions for anniversary", 2
"gift suggestions for wedding", 2
"product suggestions for her", 2
"product suggestions for him", 2
"suggestions for women", 2
"suggestions for men", 2
"suggestions for kids", 2
"suggestions for couples", 2
"need suggestions", 2
"give me suggestions", 2
"any suggestions", 2
"what do you suggest", 2
"suggest something", 2
"suggest me a gift", 2
"suggest a product", 2
"what would you recommend", 2
"what can you recommend", 2
"what should I buy", 2
"what should I get", 2
"help me choose a gift", 2
"help me find something", 2
"help me pick a product", 2
"show me options", 2
"show me choices", 2
"what options do I have", 2
"what are my choices", 2
"looking for recommendations", 2
"need recommendations", 2
"want recommendations", 2
"seeking recommendations", 2
"asking for recommendations", 2
"something affordable", 2
"something expensive", 2
"something luxury", 2
"something budget friendly", 2
"something under 500", 2
"something under 1000", 2
"something premium", 2
"something cheap", 2
"ideas for gift", 2
"ideas for present", 2
"gifting ideas", 2
"present ideas", 2
"what to gift", 2
"what to buy as gift", 2
"Looking for travel bottles", 2
"I want to talk about your delivery policy", 1
"Can someone help me understand product specifications", 1
"Need to know your store hours", 1
"Looking for information about payment methods", 1
"Show me your return policy", 1
"I want suggestions on your shipping options", 1
"Gift wrapping is available or not", 1
"Can you suggest your delivery time options", 1
"Looking for details about COD availability", 1
"I need information about your contact details", 1
"Show me what delivery areas you cover", 1
"Want to know your order processing time", 1
"Suggest me your payment options", 1
"Looking to understand your refund policy", 1
"Need details about product warranty", 1
"I want help understanding gift voucher terms", 1
"Can you show your store locations", 1
"Looking for your customer service timings", 1
"Need to talk about cancellation policy", 1
"Want information about bulk order discounts", 1
"anything for winter", 2
"something warm to wear", 2
"items for cold weather", 2
"products for winter season", 2
"anything for summer", 2
"something lightweight", 2
"items for hot weather", 2
"products for monsoon", 2
"anything trendy", 2
"something unique", 2
"items under 500", 2
"products on sale", 2
"anything colorful", 2
"something elegant", 2
"luxury items", 2
"premium products", 2
"affordable options", 2
"budget-friendly items", 2
"something handmade", 2
"traditional products", 2
"modern items", 2
"vintage products", 2
"something practical", 2
"useful items", 2
"decorative products", 2
"functional items", 2
"eco-friendly products", 2
"sustainable items", 2
"organic products", 2
"natural items", 2
"I want to contact someone about my gift order", -1
"I need to speak to a person.",-2
"Can I talk to a representative?",-2
"Connect me with customer service.",-2
"I want to talk to a human.",-2
"This is not helping, I need a real person.",-2
"Get me a human.",-2
"I have a complex issue, I need to talk to someone.",-2
"Your bot is not understanding me, I need a person.",-2
"Can you transfer me to a human agent?",-2
"I'm frustrated, I need to speak with a person.",-2
"Is there a way to talk to a real person?",-2
"I need to speak to a manager.",-2
"Can I get a number to call?",-2
"I want to file a formal complaint.",-2
"This is too complicated for a bot.",-2
"Please connect me to a live agent.",-2
"I'm getting angry, I need a human.",-2
"Can I chat with a person?",-2
"I need more help than you can provide.",-2
"Need to talk to agent regarding my delivery", -1
"Can someone help me change my order details", -1
"Call me back about my order status", -2
"I need person to help with my order address change", -1
"Want to contact support for order modification", -1
"Talk to me about tracking my package", -1
"Need agent to cancel my existing order", -1
"Someone please help me with my order issue", -1
"I want to speak with person about delivery date", -1
"Contact me for my order GC12345", -1
"Need to talk about my pending order", -1
"Agent needed for order address update", -1
"Can someone track my order please", -1
"I want contact number to discuss my order", -2
"recommend me anything", 2
"suggest something nice", 2
"looking for ideas", 2
"show me options", 2
"what do you have", 2
"give me suggestions", 2
"any recommendations", 2
"help me choose", 2
"what should I get", 2
"help me decide", 2
"I need ideas for gift", 2
"looking for something special to gift", 2
"want something to surprise", 2
"need product ideas", 2
"show me popular items", 2
"what are bestsellers", 2
"trending products", 2
"most loved items", 2
"customer favorites", 2
"top rated products", 2
"Order delivery time inquiry", 1
"Track delivery status for order", -1
"Cancel delivery for order GC", -1
"Order delivery address change", -1
"Gift delivery date confirmation", 1
"Delivery order policy question", 1
"Want gift order tracking", -1
"Need gift delivery speed up", -1
"Order gift express delivery", 1
"Delivery gift someone else address", 1
"Call about delivery timing not order issue", -2
"Need agent not for order just complaint", -2
"Talk to person about website problem not order", -2
"Contact someone for account issue", -2
"Want to speak regarding payment failure not order tracking", -2
"Agent needed for technical website error", -2
"Need person to talk about app not working", -2
"Someone help with login issue", -2
"Call me for registration problem", -2
"Contact for product quality complaint", -2
"show me gift", 2
"need gift", 2
"want gift", 2
"gift please", 2
"looking gift", 2
"suggestion please", 2
"recommend anything", 2
"help me gift", 2
"gift ideas", 2
"need something", 2
"I want to order a gift card", 2
"Looking to buy gift voucher", 2
"Need gift certificate", 2
"Show me gift hampers", 2
"Want gift boxes", 2
"Looking for gift sets", 2
"Need combo gift packs", 2
"Show me gift bundles", 2
"Want curated gift collections", 2
"Looking for gift baskets", 2
"Need assorted gift items", 2
"delivery available my area", 1
"order pincode check", 1
"time take delivery", 1
"get product when", 1
"available stock", 1
"card accepted payment", 1
"gift wrap available", 1
"product return allowed", 1
"want know price", 1
"get discount code", 1
"I'm frustrated, let me speak to someone", -2
"This bot is useless, get me a human", -2
"You're not understanding, I need a person", -2
"Stop with automated responses, real person please", -2
"I want to speak with your manager", -2
"Connect me to your supervisor", -2
"Can you transfer me to a senior representative", -2
"I need to speak with someone in charge", -2
"Get me to the manager right now", -2
"Let me talk to your boss", -2
"Escalate my issue to higher authority", -2
"I demand to speak with management", -2
"Put me through to customer care team", -2
"I'd like to file a formal complaint", -2
"I need to lodge a complaint about service", -2
"This is completely unacceptable, I need support", -2
"Your service is terrible, connect me to someone", -2
"I'm extremely disappointed, need human help", -2
"This is the worst experience, get me support", -2
"Terrible customer service, agent please", -2
"Not satisfied with this response, need agent", -2
"This isn't helping at all, real person", -2
"You can't solve my problem, human needed", -2
"Bot responses are inadequate, escalate", -2
"I don't want a chatbot, I want a person", -2
"Chatbot can't help with this, human please", -2
"This requires human intervention", -2
"Too complex for bot, need human agent", -2
"This needs manual handling, get support", -2
"My issue is complicated, human support needed", -2
"Robot can't understand this, transfer me", -2
"Give me phone number to call", -2
"What's your customer care phone number", -2
"I want to call and speak to someone", -2
"Provide me helpline number", -2
"How do I reach customer support by phone", -2
"Can someone call me back", -2
"I need a callback from support team", -2
"Please have someone call me urgently", -2
"Schedule a call with an agent", -2
"Request callback from customer service", -2
"What's your support email address", -2
"I want to email my complaint", -2
"Give me contact email for support", -2
"How do I write to customer service", -2
"Email address for complaints please", -2
"Emergency issue, human help needed immediately", -2
"Urgent matter, connect to agent now", -2
"Time sensitive, need person right away", -2
"Critical problem, human assistance required", -2
"Can't wait, need immediate human support", -2
"This is an emergency, get me help", -2
"Very urgent, someone please help", -2
"Talk to representative", -2
"Speak with executive", -2
"Connect to support staff", -2
"Need assistance from team member", -2
"Get me through to help desk", -2
"Transfer to customer success team", -2
"Put me in touch with support", -2
"Link me to live agent", -2
"I want human support", -2
"Real person help", -2
"Live person needed", -2
"Actual human please", -2
"No bot, human only", -2
"Human representative required", -2
"Not happy with this, need manager", -2
"Dissatisfied with service, escalate", -2
"This is unacceptable, supervisor needed", -2
"Poor experience, speak to someone senior", -2
"Unhappy customer here, need agent", -2
"Website not working properly, need tech support", -2
"App is broken, human help needed", -2
"Technical glitch, need someone to fix", -2
"System error, escalate to tech team", -2
"Payment failed, need human assistance", -2
"Can't access my account, support needed", -2
"Billing issue, speak to someone", -2
"Charged wrong amount, need agent", -2
"My account is locked, help please", -2
"Can't login, need support team", -2
"Password reset not working, human needed", -2
"Account access problem, escalate", -2
"Verification issues, need help from person", -2
"I have a serious concern, need to discuss", -2
"Major problem with order, human support", -2
"Quality issue with product, complaint to agent", -2
"Received damaged item, need to talk to someone", -2
"Product defective, escalate please", -2
"Mujhe kisi se baat karni hai", -2
"Agent chahiye", -2
"Koi person se connect karo", -2
"Customer care number do", -2
"Support team se baat karwao", -2
"Is this a real person or bot? Need real person", -2
"Are you AI? Get me human", -2
